acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,same,same,swap,swap,red,"(177, 0, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.052083333,1,1,94.125,1,10,18072,0,0,0,0,0,0,0,0,36,0,1,0.052083333,94.125,10,18072,35,35,35,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429F9F0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,10,10,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,993,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,1,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,444044,1883,406932,443048,442221,442221,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,rectangular,same,swap,swap,same,green,"(0, 123, 0)",highProbColor,highProbColor,circular,uniform,0,undefined,0,0.052083333,1,1,107.1458333,1,10,20572,0,0,0,0,0,0,0,0,37,0,1,0.052083333,107.1458333,10,20572,36,36,36,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x04294950>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,11,11,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,None,2500,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,7,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,447830,1883,406932,445327,444501,444501,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.057291667,1,1,114.7291667,1,11,22028,0,0,0,0,0,0,0,0,38,0,1,0.057291667,114.7291667,11,22028,37,37,37,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x04282E30>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,12,12,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,\,1456,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,2,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,450556,1883,406932,449096,448269,448269,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,lowProb5,circular,same,same,same,swap,green,"(0, 123, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.0625,1,1,125.8333333,1,12,24160,0,0,0,0,0,0,0,0,39,0,1,0.0625,125.8333333,12,24160,38,38,38,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429F6B0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,13,13,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,circular,0,/,2132,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,453948,1883,406932,451812,450986,450986,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,circular,swap,same,same,same,green,"(0, 123, 0)",lowProb,lowProb5,circular,uniform,1,undefined,0,0.067708333,1,1,135.6458333,1,13,26044,0,0,0,0,0,0,0,0,40,0,1,0.067708333,135.6458333,13,26044,39,39,39,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x04282B10>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,14,14,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,\,1884,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,457091,1883,406932,455204,454378,454378,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,swap,same,same,swap,green,"(0, 123, 0)",highProbColor,highProbColor,rectangular,uniform,0,undefined,0,0.067708333,1,1,148.6666667,1,13,28544,0,0,0,0,0,0,0,0,41,0,1,0.067708333,148.6666667,13,28544,40,40,40,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429C390>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,15,15,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,None,2500,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,7,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,460868,1883,406932,458366,457540,457540,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,highProb,circular,same,same,same,swap,green,"(0, 123, 0)",lowProb,lowProb5,circular,uniform,1,undefined,0,0.072916667,1,1,156.7552083,1,14,30097,0,0,0,0,0,0,0,0,42,0,1,0.072916667,156.7552083,14,30097,41,41,41,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429F250>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,16,16,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,circular,0,/,1553,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,463684,1883,406932,462128,461302,461302,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb4,circular,swap,same,same,same,green,"(0, 123, 0)",lowProb,lowProb5,circular,uniform,1,undefined,0,0.078125,1,1,165.0416667,1,15,31688,0,0,0,0,0,0,0,0,43,0,1,0.078125,165.0416667,15,31688,42,42,42,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x04284B70>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,17,17,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,\,1591,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,466580,1883,406932,464985,464159,464159,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,swap,swap,swap,swap,red,"(177, 0, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.083333333,1,1,177.4375,1,16,34068,0,0,0,0,0,0,0,0,44,0,1,0.083333333,177.4375,16,34068,43,43,43,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x04283DF0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,18,18,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,/,2380,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,470212,1883,406932,467828,467002,467002,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,swap,swap,same,same,red,"(177, 0, 0)",highProbColor,highProbColor,rectangular,uniform,1,undefined,0,0.088541667,1,1,188.1979167,1,17,36134,0,0,0,0,0,0,0,0,45,0,1,0.088541667,188.1979167,17,36134,44,44,44,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429EDB0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,19,19,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,\,2066,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,7,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,473531,1883,406932,471462,470636,470636,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,swap,same,swap,same,green,"(0, 123, 0)",lowProb,lowProb4,rectangular,uniform,0,undefined,0,0.088541667,1,1,201.21875,1,17,38634,0,0,0,0,0,0,0,0,46,0,1,0.088541667,201.21875,17,38634,45,45,45,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429CE30>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,20,20,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,None,2500,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,477310,1883,406932,474807,473981,473981,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,same,same,swap,swap,red,"(177, 0, 0)",lowProb,lowProb3,circular,uniform,1,undefined,0,0.09375,1,1,208.125,1,18,39960,0,0,0,0,0,0,0,0,47,0,1,0.09375,208.125,18,39960,46,46,46,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429CA70>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,21,21,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,1326,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,2,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,479908,1883,406932,478580,477753,477753,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,swap,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb1,rectangular,uniform,1,undefined,0,0.098958333,1,1,217,1,19,41664,0,0,0,0,0,0,0,0,48,0,1,0.098958333,217,19,41664,47,47,47,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429F1B0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,22,22,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,\,1704,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,482876,1883,406932,481168,480342,480342,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,lowProb3,rectangular,same,same,swap,swap,red,"(177, 0, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.104166667,1,1,222.2083333,1,20,42664,0,0,0,0,0,0,0,0,49,0,1,0.104166667,222.2083333,20,42664,48,48,48,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429F6F0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,23,23,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,\,1000,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,485148,1883,406932,484144,483318,483318,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,swap,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.109375,1,1,229,1,21,43968,0,0,0,0,0,0,0,0,50,0,1,0.109375,229,21,43968,49,49,49,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04284090>,<openexp._canvas.legacy.legacy object at 0x0428D830>,<openexp._canvas.legacy.legacy object at 0x042D2370>,<openexp._canvas.legacy.legacy object at 0x042949B0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x0429FED0>,<openexp._canvas.legacy.legacy object at 0x0428D8B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,24,24,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,/,1304,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,240972,406932,406932,141403,140393,1884,159185,159185,1884,1884,148950,487707,1883,406932,486401,485574,485575,NA,817,study_X,0,7547,1,yes,1680
