acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb3,circular,swap,swap,swap,swap,green,"(0, 123, 0)",highProbColor,highProbColor,circular,uniform,0,undefined,0,0.052083333,1,1,80.58854167,1,10,15473,0,0,0,0,0,0,0,0,36,0,1,0.052083333,80.58854167,10,15473,35,35,35,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x04283ED0>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,10,10,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,None,2500,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,314988,2545,280079,312485,311628,311628,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,highProb,rectangular,swap,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.057291667,1,1,86.25,1,11,16560,0,0,0,0,0,0,0,0,37,0,1,0.057291667,86.25,11,16560,36,36,36,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x047CFBD0>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,11,11,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,/,1087,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,317376,2545,280079,316285,315428,315428,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,rectangular,same,same,same,swap,green,"(0, 123, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.0625,1,1,92.34895833,1,12,17731,0,0,0,0,0,0,0,0,38,0,1,0.0625,92.34895833,12,17731,37,37,37,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x042A00D0>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,12,12,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,/,1171,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,319856,2545,280079,318681,317824,317824,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,swap,swap,swap,swap,red,"(177, 0, 0)",highProbColor,highProbColor,rectangular,uniform,1,undefined,0,0.067708333,1,1,104.0260417,1,13,19973,0,0,0,0,0,0,0,0,39,0,1,0.067708333,104.0260417,13,19973,38,38,38,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x0429D190>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,13,13,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,\,2242,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,323376,2545,280079,321130,320273,320273,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb2,rectangular,same,swap,swap,same,green,"(0, 123, 0)",highProbColor,highProbColor,rectangular,uniform,1,undefined,0,0.072916667,1,1,114.46875,1,14,21978,0,0,0,0,0,0,0,0,40,0,1,0.072916667,114.46875,14,21978,39,39,39,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x047CFD90>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,14,14,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,\,2005,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,326656,2545,280079,324649,323792,323792,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProbOther,circular,swap,swap,swap,swap,red,"(177, 0, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.078125,1,1,121.765625,1,15,23379,0,0,0,0,0,0,0,0,41,0,1,0.078125,121.765625,15,23379,40,40,40,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x042A03D0>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,15,15,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,1401,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,329384,2545,280079,327980,327123,327123,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,lowProb3,circular,same,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.083333333,1,1,128.5052083,1,16,24673,0,0,0,0,0,0,0,0,42,0,1,0.083333333,128.5052083,16,24673,41,41,41,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x0429D630>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,16,16,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,/,1294,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,331952,2545,280079,330655,329798,329798,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,same,same,swap,swap,red,"(177, 0, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.088541667,1,1,138.5885417,1,17,26609,0,0,0,0,0,0,0,0,43,0,1,0.088541667,138.5885417,17,26609,42,42,42,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x0429D550>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,17,17,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,1936,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,335208,2545,280079,333268,332410,332411,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,circular,swap,same,swap,same,green,"(0, 123, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.09375,1,1,145.9479167,1,18,28022,0,0,0,0,0,0,0,0,44,0,1,0.09375,145.9479167,18,28022,43,43,43,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x042A06D0>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,18,18,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,\,1413,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,337920,2545,280079,336503,335645,335646,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,swap,swap,swap,swap,red,"(177, 0, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.098958333,1,1,153.7604167,1,19,29522,0,0,0,0,0,0,0,0,45,0,1,0.098958333,153.7604167,19,29522,44,44,44,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x04283D30>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,19,19,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,/,1500,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,340703,2545,280079,339200,338343,338343,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,lowProb6,rectangular,same,same,same,same,red,"(177, 0, 0)",lowProb,lowProb2,rectangular,uniform,1,undefined,0,0.104166667,1,1,159.5572917,1,20,30635,0,0,0,0,0,0,0,0,46,0,1,0.104166667,159.5572917,20,30635,45,45,45,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x047CF150>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,20,20,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,\,1113,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,343088,2545,280079,341973,341116,341116,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,absent,lowProb1,rectangular,swap,same,same,same,red,"(177, 0, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.109375,1,1,165.0677083,1,21,31693,0,0,0,0,0,0,0,0,47,0,1,0.109375,165.0677083,21,31693,46,46,46,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x042A0B50>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,21,21,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,rectangular,0,/,1058,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,345448,2545,280079,344388,343531,343531,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,rectangular,swap,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.114583333,1,1,170.6614583,1,22,32767,0,0,0,0,0,0,0,0,48,0,1,0.114583333,170.6614583,22,32767,47,47,47,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x04283D70>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,22,22,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,1074,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,347808,2545,280079,346732,345875,345875,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,same,swap,swap,same,red,"(177, 0, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.119791667,1,1,176.2135417,1,23,33833,0,0,0,0,0,0,0,0,49,0,1,0.119791667,176.2135417,23,33833,48,48,48,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x04299830>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,23,23,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,1066,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,350200,2545,280079,349130,348273,348273,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,lowProb5,rectangular,swap,swap,same,same,red,"(177, 0, 0)",highProbColor,highProbColor,circular,uniform,1,undefined,0,0.125,1,1,184.3697917,1,24,35399,0,0,0,0,0,0,0,0,50,0,1,0.125,184.3697917,24,35399,49,49,49,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04285C10>,<openexp._canvas.legacy.legacy object at 0x042996B0>,<openexp._canvas.legacy.legacy object at 0x042A0E10>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x042A09F0>,<openexp._canvas.legacy.legacy object at 0x0429D150>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,24,24,1,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,1566,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,268543,280079,280079,170478,169469,2549,192172,192172,2549,2549,178065,353072,2545,280079,351502,350645,350645,NA,848,study_X,0,7586,1,yes,1680
